model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k-means,0.814,0.814,0.814,0.814,0.01,0.01,0.01,0.01,15.826,10.923,0.79,0.709,0.822,0.8,0.885,5.1e-05,500,1,,,,
xgb,ag,0.93,0.93,0.93,0.93,0.003,0.003,0.003,0.003,6.721,0.079,0.728,0.522,0.604,0.552,0.909,1.4e-05,500,1,,,,
rf,ag,0.912,0.912,0.912,0.912,0.005,0.005,0.005,0.005,21.311,1.166,0.721,0.518,0.599,0.547,0.91,4.4e-05,500,1,,,,
svc,ag,0.797,0.796,0.796,0.797,0.013,0.013,0.013,0.013,11.422,0.234,0.81,0.756,0.86,0.848,0.89,6.4e-05,500,1,,,,
logreg,ag,0.791,0.79,0.79,0.791,0.014,0.014,0.014,0.014,6.705,0.052,0.769,0.699,0.818,0.797,0.862,0.0,500,1,,,,
mlp,ag,0.821,0.821,0.821,0.821,0.015,0.015,0.015,0.015,11.985,0.509,0.798,0.697,0.807,0.781,0.878,3.6e-05,500,1,,,,
xgb,k_center,0.732,0.732,0.732,0.732,0.013,0.013,0.013,0.013,4.925,0.08,0.756,0.635,0.75,0.711,0.849,1.7e-05,500,1,,,,
rf,k_center,0.733,0.733,0.733,0.733,0.015,0.016,0.016,0.015,18.088,0.335,0.798,0.687,0.796,0.767,0.887,1.9e-05,500,1,,,,
svc,k_center,0.69,0.69,0.69,0.69,0.02,0.02,0.02,0.02,11.485,0.29,0.596,0.396,0.454,0.408,0.758,7.1e-05,500,1,,,,
logreg,k_center,0.684,0.684,0.684,0.684,0.014,0.013,0.013,0.014,4.689,0.008,0.602,0.41,0.475,0.425,0.751,1e-06,500,1,,,,
mlp,k_center,0.68,0.68,0.68,0.68,0.028,0.027,0.027,0.028,11.659,0.253,0.632,0.453,0.534,0.479,0.764,1.6e-05,500,1,,,,
xgb,craig,0.684,0.685,0.688,0.69,0.037,0.038,0.037,0.038,4.222,0.018,0.757,0.726,0.847,0.839,0.785,1.5e-05,500,1,,,,
rf,craig,0.659,0.659,0.662,0.664,0.029,0.03,0.031,0.033,17.141,0.319,0.678,0.607,0.748,0.713,0.751,1.9e-05,500,1,,,,
svc,craig,0.634,0.634,0.637,0.638,0.03,0.031,0.031,0.032,8.67,0.113,0.585,0.528,0.683,0.635,0.63,7.2e-05,500,1,,,,
logreg,craig,0.614,0.61,0.617,0.626,0.062,0.065,0.063,0.059,6.974,0.01,0.604,0.449,0.538,0.479,0.719,0.0,500,1,,,,
mlp,craig,0.6,0.597,0.603,0.61,0.062,0.065,0.063,0.06,17.302,0.464,0.608,0.507,0.634,0.576,0.636,8.2e-05,500,1,,,,
xgb,lc,0.967,0.967,0.967,0.967,0.015,0.015,0.015,0.015,4.895,0.066,0.201,0.12,0.132,0.12,0.104,6e-06,500,1,,,,
rf,lc,0.946,0.946,0.946,0.946,0.014,0.014,0.014,0.014,23.601,0.826,0.2,0.121,0.136,0.122,0.122,4.5e-05,500,1,,,,
svc,lc,0.99,0.99,0.99,0.99,0.003,0.003,0.003,0.003,9.851,0.085,0.201,0.116,0.125,0.116,0.096,1.4e-05,500,1,,,,
logreg,lc,0.996,0.996,0.996,0.996,0.004,0.004,0.004,0.004,6.829,0.016,0.212,0.119,0.126,0.119,0.095,1e-06,500,1,,,,
mlp,lc,0.987,0.987,0.987,0.987,0.008,0.008,0.008,0.008,14.13,8.923,0.207,0.118,0.127,0.118,0.097,5.2e-05,500,1,,,,
xgb,random,0.837,0.837,0.837,0.837,0.032,0.032,0.032,0.032,6.973,0.037,0.86,0.781,0.87,0.857,0.917,1.7e-05,500,2,,,,
rf,random,0.838,0.838,0.838,0.838,0.019,0.019,0.019,0.019,23.296,0.701,0.855,0.785,0.874,0.863,0.917,4.2e-05,500,2,,,,
svc,random,0.815,0.815,0.815,0.815,0.027,0.027,0.027,0.027,8.528,0.194,0.827,0.759,0.858,0.845,0.904,4.5e-05,500,2,,,,
logreg,random,0.806,0.806,0.806,0.806,0.019,0.019,0.019,0.019,4.153,0.015,0.829,0.759,0.858,0.844,0.911,1e-06,500,2,,,,
mlp,random,0.794,0.794,0.794,0.794,0.037,0.037,0.037,0.037,12.816,0.4,0.814,0.732,0.838,0.819,0.906,1.1e-05,500,2,,,,
xgb,k-means,0.969,0.969,0.969,0.969,0.006,0.006,0.006,0.006,7.708,0.066,0.625,0.367,0.393,0.369,0.854,3e-06,500,2,,,,
rf,k-means,0.956,0.956,0.956,0.956,0.024,0.024,0.024,0.024,21.517,0.467,0.509,0.153,0.071,0.17,0.856,2.6e-05,500,2,,,,
svc,k-means,0.802,0.802,0.802,0.802,0.018,0.018,0.018,0.018,11.796,0.219,0.811,0.779,0.878,0.872,0.908,4.9e-05,500,2,,,,
logreg,k-means,0.777,0.776,0.776,0.777,0.017,0.017,0.017,0.017,7.232,0.014,0.788,0.728,0.841,0.826,0.875,1e-06,500,2,,,,
mlp,k-means,0.813,0.813,0.813,0.813,0.022,0.022,0.022,0.022,13.176,0.425,0.793,0.697,0.809,0.783,0.885,4.1e-05,500,2,,,,
xgb,ag,0.932,0.932,0.932,0.932,0.01,0.01,0.01,0.01,5.487,0.081,0.726,0.521,0.603,0.551,0.905,1.5e-05,500,2,,,,
rf,ag,0.919,0.919,0.919,0.919,0.01,0.01,0.01,0.01,18.296,0.235,0.712,0.503,0.58,0.528,0.906,1e-05,500,2,,,,
svc,ag,0.796,0.795,0.795,0.796,0.029,0.03,0.03,0.029,11.886,0.222,0.81,0.76,0.863,0.852,0.896,4.6e-05,500,2,,,,
logreg,ag,0.792,0.791,0.791,0.792,0.033,0.033,0.033,0.033,4.511,0.014,0.783,0.715,0.829,0.811,0.872,1e-06,500,2,,,,
mlp,ag,0.811,0.811,0.811,0.811,0.032,0.032,0.032,0.032,13.526,0.811,0.778,0.661,0.774,0.74,0.851,3.3e-05,500,2,,,,
xgb,k_center,0.739,0.739,0.739,0.739,0.023,0.023,0.023,0.023,4.455,0.029,0.785,0.662,0.773,0.738,0.876,4e-06,500,2,,,,
rf,k_center,0.736,0.736,0.736,0.736,0.025,0.026,0.026,0.025,20.091,0.34,0.83,0.736,0.837,0.817,0.891,1.7e-05,500,2,,,,
svc,k_center,0.696,0.695,0.695,0.696,0.016,0.016,0.016,0.016,12.387,0.255,0.61,0.403,0.459,0.414,0.749,6.6e-05,500,2,,,,
logreg,k_center,0.694,0.693,0.693,0.694,0.032,0.032,0.032,0.032,6.428,0.01,0.593,0.394,0.452,0.406,0.75,1e-06,500,2,,,,
mlp,k_center,0.687,0.687,0.687,0.687,0.018,0.018,0.018,0.018,9.737,0.445,0.628,0.449,0.528,0.473,0.75,4e-06,500,2,,,,
xgb,craig,0.676,0.676,0.685,0.688,0.033,0.033,0.03,0.026,4.516,0.097,0.721,0.7,0.835,0.828,0.769,1.9e-05,500,2,,,,
rf,craig,0.657,0.654,0.662,0.662,0.064,0.061,0.058,0.057,19.157,0.543,0.613,0.523,0.657,0.603,0.681,3.5e-05,500,2,,,,
svc,craig,0.592,0.587,0.606,0.624,0.019,0.019,0.017,0.02,5.813,0.067,0.562,0.356,0.399,0.362,0.684,4.6e-05,500,2,,,,
logreg,craig,0.597,0.597,0.611,0.618,0.051,0.052,0.05,0.048,7.525,0.041,0.692,0.635,0.777,0.75,0.781,0.0,500,2,,,,
mlp,craig,0.579,0.577,0.594,0.604,0.031,0.032,0.03,0.03,7.108,0.166,0.602,0.451,0.543,0.483,0.663,3e-06,500,2,,,,
xgb,lc,0.967,0.967,0.967,0.967,0.015,0.015,0.015,0.015,4.503,0.065,0.207,0.121,0.133,0.122,0.108,6e-06,500,2,,,,
rf,lc,0.943,0.943,0.943,0.943,0.021,0.021,0.021,0.021,22.589,0.715,0.196,0.118,0.132,0.118,0.121,3.8e-05,500,2,,,,
svc,lc,0.992,0.992,0.992,0.992,0.005,0.005,0.005,0.005,9.895,0.084,0.204,0.117,0.126,0.117,0.097,1.6e-05,500,2,,,,
logreg,lc,0.996,0.996,0.996,0.996,0.004,0.004,0.004,0.004,7.42,0.012,0.213,0.121,0.13,0.122,0.095,0.0,500,2,,,,
mlp,lc,0.99,0.99,0.99,0.99,0.005,0.005,0.005,0.005,15.812,0.576,0.208,0.117,0.124,0.117,0.096,1.8e-05,500,2,,,,
xgb,random,0.86,0.86,0.86,0.86,0.014,0.015,0.015,0.014,7.594,0.036,0.854,0.767,0.86,0.844,0.919,2e-06,500,3,,,,
rf,random,0.855,0.855,0.855,0.855,0.011,0.011,0.011,0.011,21.815,0.586,0.862,0.788,0.875,0.864,0.917,3.6e-05,500,3,,,,
svc,random,0.825,0.824,0.824,0.825,0.012,0.013,0.013,0.012,11.602,0.185,0.834,0.794,0.885,0.878,0.913,4.4e-05,500,3,,,,
logreg,random,0.816,0.815,0.815,0.816,0.016,0.016,0.016,0.016,7.256,0.013,0.83,0.776,0.871,0.861,0.911,0.0,500,3,,,,
mlp,random,0.811,0.811,0.811,0.811,0.017,0.016,0.016,0.017,13.288,5.16,0.822,0.756,0.857,0.843,0.905,2.3e-05,500,3,,,,
xgb,k-means,0.968,0.968,0.968,0.968,0.013,0.013,0.013,0.013,8.696,0.114,0.512,0.165,0.091,0.179,0.855,6e-06,500,3,,,,
rf,k-means,0.947,0.947,0.947,0.947,0.008,0.008,0.008,0.008,24.329,0.828,0.5,0.135,0.043,0.156,0.861,4.5e-05,500,3,,,,
svc,k-means,0.803,0.802,0.802,0.803,0.026,0.026,0.026,0.026,11.513,0.22,0.801,0.766,0.869,0.862,0.905,4.9e-05,500,3,,,,
logreg,k-means,0.791,0.79,0.79,0.791,0.015,0.015,0.015,0.015,6.657,0.021,0.794,0.733,0.843,0.829,0.882,1e-06,500,3,,,,
mlp,k-means,0.804,0.803,0.803,0.804,0.012,0.013,0.013,0.012,16.425,0.756,0.779,0.673,0.787,0.756,0.864,4.2e-05,500,3,,,,
xgb,ag,0.932,0.932,0.932,0.932,0.01,0.01,0.01,0.01,6.51,0.087,0.687,0.465,0.53,0.482,0.905,1.8e-05,500,3,,,,
rf,ag,0.912,0.912,0.912,0.912,0.007,0.007,0.007,0.007,21.349,0.231,0.72,0.516,0.597,0.544,0.907,1e-05,500,3,,,,
svc,ag,0.803,0.802,0.802,0.803,0.023,0.024,0.024,0.023,11.837,0.214,0.804,0.738,0.845,0.83,0.894,5.9e-05,500,3,,,,
logreg,ag,0.8,0.799,0.799,0.8,0.009,0.009,0.009,0.009,6.832,0.097,0.759,0.685,0.806,0.783,0.844,1e-06,500,3,,,,
mlp,ag,0.822,0.821,0.821,0.822,0.02,0.02,0.02,0.02,14.934,10.905,0.775,0.687,0.804,0.779,0.877,5e-05,500,3,,,,
xgb,k_center,0.729,0.729,0.729,0.729,0.042,0.042,0.042,0.042,4.202,0.073,0.751,0.628,0.743,0.702,0.832,1e-05,500,3,,,,
rf,k_center,0.748,0.748,0.748,0.748,0.044,0.044,0.044,0.044,16.221,0.334,0.811,0.713,0.82,0.796,0.89,1.9e-05,500,3,,,,
svc,k_center,0.693,0.693,0.693,0.693,0.035,0.035,0.035,0.035,11.751,0.26,0.579,0.371,0.418,0.378,0.741,7e-05,500,3,,,,
logreg,k_center,0.696,0.696,0.696,0.696,0.032,0.032,0.032,0.032,6.156,0.007,0.585,0.374,0.422,0.382,0.741,1e-06,500,3,,,,
mlp,k_center,0.682,0.682,0.682,0.682,0.025,0.025,0.025,0.025,11.252,0.251,0.633,0.45,0.528,0.473,0.761,1e-06,500,3,,,,
xgb,craig,0.694,0.691,0.695,0.698,0.074,0.074,0.071,0.067,4.3,0.055,0.761,0.757,0.872,0.871,0.804,2e-06,500,3,,,,
rf,craig,0.66,0.657,0.661,0.664,0.061,0.063,0.06,0.054,18.834,0.443,0.64,0.547,0.68,0.629,0.737,2.5e-05,500,3,,,,
svc,craig,0.615,0.608,0.612,0.618,0.018,0.018,0.021,0.025,7.148,0.075,0.473,0.271,0.288,0.272,0.61,4.1e-05,500,3,,,,
logreg,craig,0.635,0.633,0.641,0.65,0.044,0.048,0.046,0.04,7.429,0.019,0.616,0.455,0.543,0.485,0.716,1e-06,500,3,,,,
mlp,craig,0.606,0.603,0.609,0.614,0.051,0.053,0.05,0.045,7.975,0.152,0.604,0.46,0.558,0.497,0.667,1.1e-05,500,3,,,,
xgb,lc,0.967,0.967,0.967,0.967,0.013,0.013,0.013,0.013,4.727,0.046,0.194,0.115,0.127,0.115,0.104,2e-06,500,3,,,,
rf,lc,0.941,0.941,0.941,0.941,0.017,0.017,0.017,0.017,21.209,0.584,0.204,0.12,0.132,0.12,0.123,3e-05,500,3,,,,
svc,lc,0.987,0.987,0.987,0.987,0.009,0.009,0.009,0.009,8.929,0.091,0.203,0.116,0.124,0.116,0.096,1.7e-05,500,3,,,,
logreg,lc,0.997,0.997,0.997,0.997,0.002,0.002,0.002,0.002,6.701,0.012,0.213,0.121,0.129,0.121,0.095,1e-06,500,3,,,,
mlp,lc,0.986,0.986,0.986,0.986,0.007,0.007,0.007,0.007,13.477,9.532,0.209,0.118,0.126,0.118,0.096,5e-05,500,3,,,,
xgb,random,0.862,0.862,0.862,0.862,0.024,0.024,0.024,0.024,7.715,0.042,0.857,0.772,0.863,0.848,0.912,8e-06,500,4,,,,
rf,random,0.85,0.85,0.85,0.85,0.022,0.022,0.022,0.022,16.106,0.153,0.837,0.769,0.864,0.852,0.9,1.1e-05,500,4,,,,
svc,random,0.827,0.827,0.827,0.827,0.009,0.009,0.009,0.009,10.865,0.177,0.821,0.751,0.853,0.839,0.891,4.1e-05,500,4,,,,
logreg,random,0.819,0.819,0.819,0.819,0.008,0.008,0.008,0.008,6.781,0.012,0.833,0.76,0.858,0.843,0.899,1e-06,500,4,,,,
mlp,random,0.824,0.824,0.824,0.824,0.026,0.026,0.026,0.026,14.095,0.467,0.806,0.731,0.838,0.821,0.89,2.4e-05,500,4,,,,
xgb,k-means,0.972,0.972,0.972,0.972,0.008,0.008,0.008,0.008,7.373,0.099,0.509,0.168,0.097,0.181,0.836,2e-06,500,4,,,,
rf,k-means,0.956,0.956,0.956,0.956,0.015,0.015,0.015,0.015,19.117,0.351,0.5,0.135,0.043,0.156,0.836,1.5e-05,500,4,,,,
svc,k-means,0.802,0.801,0.801,0.802,0.019,0.02,0.02,0.019,11.029,0.225,0.816,0.775,0.874,0.866,0.895,4.8e-05,500,4,,,,
logreg,k-means,0.791,0.79,0.79,0.791,0.023,0.024,0.024,0.023,6.749,0.012,0.791,0.737,0.848,0.835,0.884,1e-06,500,4,,,,
mlp,k-means,0.809,0.809,0.809,0.809,0.022,0.022,0.022,0.022,12.261,0.403,0.789,0.728,0.84,0.825,0.886,2e-05,500,4,,,,
xgb,ag,0.936,0.936,0.936,0.936,0.014,0.014,0.014,0.014,6.234,0.089,0.667,0.439,0.497,0.452,0.902,2e-06,500,4,,,,
rf,ag,0.909,0.909,0.909,0.909,0.025,0.025,0.025,0.025,21.967,0.44,0.712,0.506,0.584,0.532,0.906,1.7e-05,500,4,,,,
svc,ag,0.81,0.81,0.81,0.81,0.039,0.039,0.039,0.039,10.856,0.219,0.804,0.756,0.86,0.85,0.894,4.7e-05,500,4,,,,
logreg,ag,0.794,0.793,0.793,0.794,0.032,0.033,0.033,0.032,5.616,0.011,0.808,0.763,0.866,0.856,0.893,0.0,500,4,,,,
mlp,ag,0.816,0.816,0.816,0.816,0.035,0.035,0.035,0.035,12.679,0.381,0.774,0.69,0.808,0.783,0.886,1.3e-05,500,4,,,,
xgb,k_center,0.74,0.74,0.74,0.74,0.016,0.016,0.016,0.016,4.662,0.025,0.794,0.686,0.796,0.767,0.878,8e-06,500,4,,,,
rf,k_center,0.733,0.733,0.733,0.733,0.01,0.01,0.01,0.01,20.233,0.535,0.82,0.731,0.835,0.815,0.897,2.7e-05,500,4,,,,
svc,k_center,0.679,0.678,0.678,0.679,0.022,0.022,0.022,0.022,9.739,0.261,0.584,0.382,0.434,0.391,0.738,7.2e-05,500,4,,,,
logreg,k_center,0.683,0.683,0.683,0.683,0.023,0.023,0.023,0.023,6.481,0.009,0.596,0.404,0.468,0.418,0.755,0.0,500,4,,,,
mlp,k_center,0.686,0.686,0.686,0.686,0.024,0.024,0.024,0.024,10.874,0.239,0.625,0.442,0.518,0.464,0.74,8e-06,500,4,,,,
xgb,craig,0.697,0.696,0.697,0.698,0.05,0.051,0.051,0.05,4.72,0.091,0.794,0.801,0.897,0.898,0.801,1.8e-05,500,4,,,,
rf,craig,0.679,0.675,0.675,0.676,0.024,0.026,0.027,0.027,16.6,0.448,0.586,0.478,0.597,0.534,0.668,2.5e-05,500,4,,,,
svc,craig,0.653,0.652,0.654,0.654,0.043,0.043,0.043,0.043,8.535,0.068,0.469,0.218,0.197,0.219,0.54,3.7e-05,500,4,,,,
logreg,craig,0.66,0.66,0.662,0.664,0.043,0.043,0.043,0.044,6.757,0.11,0.716,0.696,0.834,0.826,0.809,0.0,500,4,,,,
mlp,craig,0.641,0.641,0.643,0.644,0.052,0.053,0.054,0.054,8.107,0.162,0.576,0.451,0.556,0.493,0.662,1e-06,500,4,,,,
xgb,lc,0.965,0.965,0.965,0.965,0.022,0.022,0.022,0.022,5.073,0.06,0.205,0.121,0.134,0.122,0.108,2e-06,500,4,,,,
rf,lc,0.943,0.943,0.943,0.943,0.01,0.01,0.01,0.01,15.81,0.285,0.199,0.119,0.132,0.119,0.124,1.6e-05,500,4,,,,
svc,lc,0.985,0.985,0.985,0.985,0.009,0.009,0.009,0.009,10.406,0.11,0.208,0.117,0.124,0.117,0.096,2.6e-05,500,4,,,,
logreg,lc,0.997,0.997,0.997,0.997,0.004,0.004,0.004,0.004,7.439,0.013,0.212,0.12,0.128,0.12,0.095,1e-06,500,4,,,,
mlp,lc,0.989,0.989,0.989,0.989,0.009,0.009,0.009,0.009,14.786,0.516,0.203,0.112,0.117,0.112,0.097,3.6e-05,500,4,,,,
xgb,random,0.86,0.86,0.86,0.86,0.022,0.022,0.022,0.022,7.947,0.027,0.85,0.765,0.859,0.843,0.923,3e-06,1000,0,,,,
rf,random,0.854,0.853,0.853,0.854,0.025,0.025,0.025,0.025,21.072,0.332,0.858,0.778,0.868,0.854,0.923,1.6e-05,1000,0,,,,
svc,random,0.821,0.82,0.82,0.821,0.01,0.01,0.01,0.01,28.513,0.782,0.843,0.794,0.883,0.875,0.918,7.9e-05,1000,0,,,,
logreg,random,0.807,0.806,0.806,0.807,0.011,0.011,0.011,0.011,9.293,0.018,0.841,0.78,0.873,0.862,0.911,0.0,1000,0,,,,
mlp,random,0.807,0.807,0.807,0.807,0.01,0.01,0.01,0.01,20.261,8.816,0.843,0.759,0.855,0.839,0.919,4.8e-05,1000,0,,,,
xgb,k-means,0.946,0.946,0.946,0.946,0.005,0.005,0.005,0.005,10.209,0.085,0.582,0.301,0.298,0.301,0.808,2e-06,1000,0,,,,
rf,k-means,0.931,0.931,0.931,0.931,0.012,0.012,0.012,0.012,25.977,0.412,0.573,0.285,0.275,0.285,0.828,1.5e-05,1000,0,,,,
svc,k-means,0.815,0.814,0.814,0.814,0.008,0.009,0.009,0.008,28.339,1.049,0.785,0.644,0.751,0.712,0.88,0.000124,1000,0,,,,
logreg,k-means,0.775,0.773,0.773,0.775,0.024,0.023,0.023,0.024,8.903,0.018,0.815,0.778,0.876,0.869,0.89,1e-06,1000,0,,,,
mlp,k-means,0.822,0.821,0.821,0.822,0.011,0.011,0.011,0.011,30.1,1.373,0.772,0.638,0.749,0.709,0.848,2.1e-05,1000,0,,,,
xgb,ag,0.944,0.943,0.943,0.944,0.007,0.007,0.007,0.007,10.23,0.144,0.639,0.395,0.435,0.401,0.87,4e-06,1000,0,,,,
rf,ag,0.92,0.92,0.92,0.92,0.012,0.011,0.011,0.012,32.83,1.143,0.673,0.445,0.503,0.457,0.898,3.4e-05,1000,0,,,,
svc,ag,0.83,0.83,0.83,0.83,0.009,0.01,0.01,0.009,29.321,1.13,0.793,0.674,0.783,0.751,0.883,8.3e-05,1000,0,,,,
logreg,ag,0.78,0.778,0.778,0.78,0.006,0.006,0.006,0.006,9.491,0.013,0.8,0.748,0.855,0.843,0.894,1e-06,1000,0,,,,
mlp,ag,0.828,0.828,0.828,0.828,0.013,0.013,0.013,0.013,30.215,1.38,0.762,0.633,0.746,0.706,0.85,1.2e-05,1000,0,,,,
xgb,k_center,0.776,0.776,0.776,0.776,0.019,0.019,0.019,0.019,7.856,0.061,0.757,0.646,0.763,0.727,0.844,1.1e-05,1000,0,,,,
rf,k_center,0.774,0.774,0.774,0.774,0.011,0.011,0.011,0.011,29.516,0.79,0.805,0.704,0.812,0.787,0.881,3.1e-05,1000,0,,,,
svc,k_center,0.747,0.746,0.746,0.747,0.022,0.022,0.022,0.022,31.366,0.946,0.657,0.51,0.615,0.557,0.774,0.00012,1000,0,,,,
logreg,k_center,0.738,0.737,0.737,0.738,0.016,0.016,0.016,0.016,7.586,0.01,0.664,0.511,0.612,0.555,0.777,1e-06,1000,0,,,,
mlp,k_center,0.747,0.747,0.747,0.747,0.015,0.015,0.015,0.015,18.22,0.365,0.698,0.557,0.668,0.616,0.802,2e-06,1000,0,,,,
xgb,craig,0.693,0.694,0.695,0.696,0.019,0.019,0.018,0.018,4.741,0.028,0.792,0.803,0.899,0.901,0.853,8e-06,1000,0,,,,
rf,craig,0.683,0.683,0.685,0.685,0.026,0.026,0.026,0.027,21.088,0.69,0.729,0.685,0.817,0.801,0.759,3.5e-05,1000,0,,,,
svc,craig,0.643,0.642,0.644,0.646,0.027,0.027,0.027,0.027,12.611,0.314,0.627,0.577,0.733,0.698,0.708,7.1e-05,1000,0,,,,
logreg,craig,0.643,0.641,0.644,0.648,0.02,0.022,0.021,0.019,5.442,0.012,0.693,0.592,0.719,0.676,0.771,0.0,1000,0,,,,
mlp,craig,0.629,0.629,0.631,0.633,0.026,0.026,0.025,0.024,10.509,0.255,0.635,0.551,0.689,0.64,0.719,2e-06,1000,0,,,,
xgb,lc,0.754,0.754,0.754,0.754,0.016,0.016,0.016,0.016,8.103,0.114,0.263,0.168,0.195,0.17,0.144,3e-06,1000,0,,,,
rf,lc,0.734,0.734,0.734,0.734,0.023,0.023,0.023,0.023,25.173,0.469,0.236,0.157,0.188,0.16,0.166,1.9e-05,1000,0,,,,
svc,lc,0.73,0.73,0.73,0.73,0.029,0.028,0.028,0.029,31.529,0.933,0.259,0.165,0.19,0.166,0.14,0.000112,1000,0,,,,
logreg,lc,0.698,0.698,0.698,0.698,0.02,0.02,0.02,0.02,9.477,1.109,0.248,0.137,0.143,0.137,0.116,0.0,1000,0,,,,
mlp,lc,0.722,0.722,0.722,0.722,0.026,0.026,0.026,0.026,19.141,10.373,0.25,0.155,0.175,0.156,0.127,3.5e-05,1000,0,,,,
xgb,random,0.842,0.842,0.842,0.842,0.014,0.014,0.014,0.014,10.267,0.024,0.84,0.758,0.854,0.839,0.926,1.2e-05,1000,1,,,,
rf,random,0.844,0.844,0.844,0.844,0.01,0.01,0.01,0.01,24.236,0.578,0.862,0.771,0.861,0.846,0.924,2.5e-05,1000,1,,,,
svc,random,0.81,0.81,0.81,0.81,0.018,0.019,0.019,0.018,27.24,0.79,0.827,0.776,0.872,0.863,0.911,8.3e-05,1000,1,,,,
logreg,random,0.796,0.795,0.795,0.796,0.02,0.02,0.02,0.02,10.104,0.031,0.825,0.749,0.85,0.835,0.902,0.0,1000,1,,,,
mlp,random,0.81,0.81,0.81,0.81,0.02,0.02,0.02,0.02,23.284,0.851,0.816,0.731,0.835,0.816,0.903,2.3e-05,1000,1,,,,
xgb,k-means,0.948,0.948,0.948,0.948,0.01,0.01,0.01,0.01,9.85,0.103,0.587,0.317,0.323,0.317,0.778,4e-06,1000,1,,,,
rf,k-means,0.928,0.928,0.928,0.928,0.005,0.005,0.005,0.005,32.968,0.314,0.577,0.295,0.29,0.295,0.825,1e-05,1000,1,,,,
svc,k-means,0.828,0.827,0.827,0.828,0.011,0.011,0.011,0.011,30.391,1.157,0.752,0.606,0.714,0.668,0.854,7.9e-05,1000,1,,,,
logreg,k-means,0.779,0.778,0.778,0.779,0.018,0.019,0.019,0.018,7.342,0.017,0.782,0.715,0.83,0.812,0.875,1e-06,1000,1,,,,
mlp,k-means,0.832,0.832,0.832,0.832,0.025,0.025,0.025,0.025,28.793,19.327,0.792,0.698,0.81,0.785,0.883,5.4e-05,1000,1,,,,
xgb,ag,0.937,0.937,0.937,0.937,0.012,0.012,0.012,0.012,9.74,0.199,0.645,0.404,0.447,0.41,0.873,2e-06,1000,1,,,,
rf,ag,0.922,0.921,0.921,0.922,0.011,0.011,0.011,0.011,31.744,1.542,0.666,0.443,0.503,0.457,0.896,4.7e-05,1000,1,,,,
svc,ag,0.796,0.795,0.795,0.796,0.021,0.022,0.022,0.021,28.497,0.908,0.824,0.791,0.885,0.879,0.909,9e-05,1000,1,,,,
logreg,ag,0.782,0.781,0.781,0.782,0.028,0.029,0.029,0.028,10.021,0.013,0.8,0.748,0.855,0.843,0.894,0.0,1000,1,,,,
mlp,ag,0.815,0.815,0.815,0.815,0.025,0.026,0.026,0.025,29.151,18.544,0.804,0.688,0.796,0.766,0.887,5.4e-05,1000,1,,,,
xgb,k_center,0.776,0.775,0.775,0.776,0.016,0.016,0.016,0.016,8.312,0.096,0.76,0.645,0.761,0.724,0.858,2e-06,1000,1,,,,
rf,k_center,0.779,0.778,0.778,0.779,0.023,0.023,0.023,0.023,33.696,1.424,0.778,0.667,0.78,0.748,0.875,5.5e-05,1000,1,,,,
svc,k_center,0.754,0.754,0.754,0.754,0.016,0.016,0.016,0.016,30.633,1.371,0.649,0.491,0.588,0.53,0.767,0.000312,1000,1,,,,
logreg,k_center,0.73,0.73,0.73,0.73,0.025,0.025,0.025,0.025,7.223,0.012,0.651,0.501,0.602,0.544,0.77,0.0,1000,1,,,,
mlp,k_center,0.746,0.746,0.746,0.746,0.019,0.019,0.019,0.019,19.814,0.468,0.669,0.516,0.617,0.56,0.775,2e-06,1000,1,,,,
xgb,craig,0.692,0.692,0.694,0.694,0.031,0.031,0.031,0.031,5.145,0.114,0.758,0.744,0.862,0.858,0.776,3e-06,1000,1,,,,
rf,craig,0.68,0.678,0.678,0.679,0.028,0.03,0.031,0.03,21.514,0.676,0.756,0.737,0.857,0.852,0.782,3.6e-05,1000,1,,,,
svc,craig,0.63,0.628,0.629,0.629,0.02,0.022,0.022,0.022,12.197,0.294,0.482,0.316,0.364,0.323,0.602,7.9e-05,1000,1,,,,
logreg,craig,0.623,0.622,0.626,0.631,0.024,0.024,0.024,0.026,8.235,0.345,0.635,0.506,0.618,0.56,0.748,1e-06,1000,1,,,,
mlp,craig,0.625,0.624,0.627,0.628,0.024,0.023,0.024,0.025,13.729,0.485,0.689,0.628,0.77,0.741,0.74,4e-06,1000,1,,,,
xgb,lc,0.75,0.75,0.75,0.75,0.014,0.014,0.014,0.014,8.278,0.073,0.259,0.169,0.198,0.171,0.148,2e-06,1000,1,,,,
rf,lc,0.741,0.741,0.741,0.741,0.018,0.018,0.018,0.018,30.625,1.449,0.236,0.152,0.177,0.153,0.164,5.3e-05,1000,1,,,,
svc,lc,0.738,0.737,0.737,0.738,0.022,0.022,0.022,0.022,29.22,1.117,0.253,0.162,0.188,0.164,0.14,0.000103,1000,1,,,,
logreg,lc,0.712,0.712,0.712,0.712,0.01,0.01,0.01,0.01,9.667,0.098,0.245,0.135,0.142,0.135,0.116,1e-06,1000,1,,,,
